161;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
94;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
87;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
40;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 1}
38;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 0}
33;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 1}
19;{'+': 1, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
17;{'+': 1, '-': 0, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
13;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
11;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 1}
11;{'+': 1, '-': 0, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
10;{'+': 1, '-': 1, '*': 1, '/': 1, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
10;{'+': 1, '-': 1, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
10;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 0}
9;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 0}
6;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
5;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
5;{'+': 1, '-': 0, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 1}
5;{'+': 0, '-': 1, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
5;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 1}
4;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 1}
4;{'+': 1, '-': 1, '*': 1, '/': 1, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
4;{'+': 1, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 1}
4;{'+': 1, '-': 1, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 1}
3;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 1}
3;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 1, '%': 0, 'if': 0, '==': 0, 'is': 0}
3;{'+': 1, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 1}
3;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
3;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 1, '%': 0, 'if': 0, '==': 0, 'is': 0}
3;{'+': 1, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 0}
3;{'+': 1, '-': 0, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 0}
2;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 1, '%': 0, 'if': 0, '==': 0, 'is': 1}
2;{'+': 1, '-': 0, '*': 1, '/': 1, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
2;{'+': 1, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
2;{'+': 1, '-': 0, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 1}
2;{'+': 1, '-': 1, '*': 1, '/': 1, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 0}
2;{'+': 1, '-': 0, '*': 1, '/': 1, 'for': 0, 'while': 1, 'print': 0, '%': 1, 'if': 0, '==': 0, 'is': 1}
2;{'+': 1, '-': 0, '*': 1, '/': 0, 'for': 1, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 0, 'is': 1}
2;{'+': 1, '-': 0, '*': 1, '/': 1, 'for': 1, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 0}
2;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 1}
2;{'+': 1, '-': 0, '*': 1, '/': 1, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 1}
2;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 1}
2;{'+': 1, '-': 0, '*': 1, '/': 1, 'for': 0, 'while': 1, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 1}
2;{'+': 1, '-': 0, '*': 1, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 1, 'if': 0, '==': 0, 'is': 1}
2;{'+': 1, '-': 0, '*': 1, '/': 1, 'for': 1, 'while': 0, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 1}
2;{'+': 1, '-': 0, '*': 1, '/': 1, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
2;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
2;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
2;{'+': 0, '-': 1, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
2;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 1}
1;{'+': 1, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
1;{'+': 0, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 1}
1;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 1, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
1;{'+': 0, '-': 1, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 1}
1;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 1}
