79;root{Module{FunctionDef{Assign{}, For{Call{Call{}, }, If{Compare{Str{}, }, AugAssign{Add{}, Subscript{Index{Add{}, }, }, }, }, }, Assign{}, Return{}, }, }, }
30;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{BoolOp{Or{}, Compare{Subscript{Index{Sub{}, }, }, Str{}, }, }, AugAssign{Add{}, }, }, }, Return{}, }, }, }
18;root{Module{FunctionDef{Assign{}, For{Call{Call{}, Sub{}, }, If{Compare{Subscript{Index{Sub{}, }, }, Str{}, }, AugAssign{Add{}, }, }, }, Print{}, }, }, }
14;root{Module{FunctionDef{Assign{Call{Attribute{}, Str{}, }, }, Assign{Str{}, }, For{If{Compare{Str{}, }, AugAssign{Add{}, Str{}, }, AugAssign{Add{}, }, }, }, Return{}, }, }, }
13;root{Module{FunctionDef{Return{}, }, }, }
10;root{Module{FunctionDef{Assign{Call{Attribute{}, }, }, Assign{Str{}, }, For{Call{Call{}, }, AugAssign{Add{}, }, }, Print{}, }, }, }
9;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Attribute{}, Str{}, }, AugAssign{Add{}, }, }, Return{}, }, }, }
8;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{AugAssign{Add{}, }, }, If{Compare{Str{}, }, AugAssign{Add{}, Subscript{Index{Add{}, }, }, }, }, }, Return{}, }, }, }
5;root{Module{FunctionDef{Assign{}, Assign{Str{}, }, For{Call{Call{}, }, If{AugAssign{Add{}, }, }, If{Compare{Str{}, }, Assign{}, Assign{}, }, }, Return{}, }, }, }
5;root{Module{FunctionDef{Assign{List{}, }, Expr{Call{Attribute{}, }, }, For{Call{Call{}, }, If{Compare{Str{}, }, Expr{Call{Attribute{}, Subscript{Index{Add{}, }, }, }, }, }, }, Assign{Call{Attribute{Str{}, }, }, }, Return{}, }, }, }
5;root{Module{FunctionDef{Assign{Str{}, }, AugAssign{Add{}, }, For{Call{Call{}, }, If{Compare{Call{}, Call{Str{}, }, }, AugAssign{Add{}, Subscript{Index{Add{}, }, }, }, }, }, Return{}, }, }, }
4;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Attribute{}, Str{}, }, If{Compare{Call{}, Gt{}, }, AugAssign{Add{}, }, AugAssign{Add{}, Str{}, }, }, }, Return{}, }, }, }
