5;root{Module{FunctionDef{Assign{Str{}, }, }, }, }
5;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{Compare{Str{}, }, AugAssign{Add{}, Str{}, }, Assign{Call{}, Add{}, }, If{Compare{Gt{}, Call{Str{}, }, }, Expr{}, }, }, }, }, }, }
5;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{Compare{Str{}, }, Assign{Add{}, Str{}, }, Assign{Call{}, Add{}, }, If{Compare{Gt{}, Call{Str{}, }, }, Assign{Sub{}, }, }, Assign{Add{}, }, }, }, }, }, }
4;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, Assign{Call{}, Add{}, }, If{Compare{Gt{}, }, Assign{Add{}, }, If{Compare{Str{}, }, Assign{}, }, }, Assign{Add{}, Call{}, }, }, Return{}, }, }, }
3;root{Module{FunctionDef{Assign{Str{}, }, Assign{Call{Attribute{}, }, }, For{Call{Call{}, }, If{Compare{Str{}, }, Assign{Add{}, Str{}, }, Assign{Call{}, Add{}, }, If{Compare{Gt{}, Call{Str{}, }, }, Assign{Sub{}, }, }, }, }, }, }, }
3;root{Module{FunctionDef{Assign{Call{}, }, Assign{Str{}, }, For{Call{Call{}, }, If{Compare{NotEq{}, Str{}, }, AugAssign{Add{}, Call{Call{}, Add{}, Sub{}, BitAnd{}, UnaryOp{UAdd{}, }, }, }, AugAssign{Add{}, Str{}, }, }, }, Return{}, }, }, }
2;root{Module{FunctionDef{Assign{Str{}, }, For{If{Compare{Str{}, }, AugAssign{Add{}, Str{}, }, AugAssign{Add{}, Call{Call{}, Sub{}, Call{Str{}, }, Add{}, BitAnd{}, UnaryOp{UAdd{}, Call{Str{}, }, }, }, }, }, }, Return{}, }, }, }
2;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, Assign{Call{}, }, If{Compare{Gt{}, }, AugAssign{Sub{}, }, Print{}, }, AugAssign{Add{}, Call{Add{}, }, }, }, Return{}, }, }, }
2;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, AugAssign{Add{}, Call{Call{}, Add{}, }, }, }, Return{}, }, }, }
2;root{Module{FunctionDef{Assign{Str{}, }, Assign{}, For{Call{Call{}, }, Assign{Call{}, }, If{Compare{NotEq{}, }, If{Compare{Add{}, GtE{}, }, Assign{Add{}, Sub{}, }, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{Compare{Str{}, }, AugAssign{Add{}, Str{}, }, Continue{}, }, Assign{Call{}, Add{}, }, If{Compare{Gt{}, }, AugAssign{Sub{}, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, Assign{Call{}, Sub{}, }, If{Compare{LtE{}, LtE{}, }, Assign{Add{}, }, AugAssign{Add{}, Call{Add{}, }, }, Assign{}, Assign{Add{}, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, Assign{Call{Attribute{}, }, }, For{Call{Call{}, }, Assign{Call{}, Sub{}, }, If{Compare{LtE{}, LtE{}, }, Assign{Add{}, }, AugAssign{Add{}, Call{Add{}, }, }, Assign{}, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, Assign{Call{}, Add{}, }, If{Compare{Str{}, }, Assign{Add{}, Str{}, }, If{Compare{Gt{}, Call{Str{}, }, }, Assign{Sub{}, }, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Call{}, Sub{}, Call{Str{}, }, }, Assign{Add{}, }, Assign{Mod{}, }, Assign{Call{Add{}, Call{Str{}, }, }, }, Return{}, }, FunctionDef{Assign{Str{}, }, For{Expr{}, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, Assign{}, For{Call{Call{}, }, If{Compare{Str{}, }, AugAssign{Add{}, Str{}, }, If{Compare{Call{}, Add{}, Gt{}, Call{Str{}, }, }, Assign{}, }, AugAssign{Add{}, Call{Call{}, Add{}, Sub{}, }, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, Assign{Call{}, }, If{Assign{Str{}, }, }, If{Assign{Call{Add{}, Sub{}, }, }, }, If{BoolOp{And{}, Compare{NotEq{}, }, Compare{NotEq{}, }, }, Expr{}, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, Assign{Call{}, }, If{Assign{Str{}, }, }, If{BoolOp{And{}, Compare{NotEq{}, }, Compare{Add{}, Gt{}, }, }, Assign{Sub{}, }, Assign{Sub{}, }, Assign{}, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{Compare{NotEq{}, Str{}, }, Assign{Call{}, }, AugAssign{Add{}, }, Assign{Add{}, Call{}, }, Assign{Add{}, Str{}, }, }, }, Return{}, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{BoolOp{And{}, Compare{NotEq{}, Str{}, }, Compare{Call{}, Add{}, Lt{}, }, }, Assign{Call{}, }, AugAssign{Add{}, }, Assign{Add{}, Call{}, }, If{Compare{Str{}, }, Expr{}, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{Compare{Str{}, }, AugAssign{Add{}, Str{}, }, AugAssign{Add{}, Call{Call{}, Add{}, }, }, }, }, Return{}, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{Compare{Str{}, }, AugAssign{Add{}, Str{}, }, If{Compare{Call{}, Add{}, Gt{}, }, AugAssign{Add{}, Call{Call{}, Add{}, Sub{}, }, }, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, If{Compare{Lt{}, }, Assign{UnaryOp{USub{}, }, Mod{}, }, Assign{}, Assign{Mod{}, }, }, For{Call{Call{}, }, If{Compare{Str{}, }, AugAssign{Add{}, Str{}, }, Expr{}, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{Compare{NotEq{}, Str{}, }, Assign{Call{}, }, AugAssign{Add{}, }, If{Compare{LtE{}, }, Assign{Call{}, }, AugAssign{Add{}, }, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{If{Compare{Call{}, }, AugAssign{Add{}, Call{}, }, If{Compare{Sub{}, Call{}, Add{}, Gt{}, }, AugAssign{Add{}, Call{Call{}, Add{}, }, }, AugAssign{Add{}, }, }, }, }, }, }, }
