23;root{Module{FunctionDef{For{Call{}, For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, }, }, }, }
21;root{Module{FunctionDef{For{Call{}, For{Call{Call{}, }, If{Compare{Add{}, Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, }, }, }, }
20;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, }, }, }, }, }
16;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Compare{Mod{}, }, Print{Str{}, }, }, }, }, }, }
11;root{Module{FunctionDef{For{Call{Call{}, }, Print{}, }, }, }, }
8;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Compare{Mod{}, NotEq{}, }, Print{}, }, }, }, }, }
8;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, }, }, }
6;root{Module{FunctionDef{For{Call{}, For{Call{Call{}, }, If{BoolOp{Or{}, Compare{Mod{}, }, Compare{Mod{}, Sub{}, }, }, Print{}, Print{Str{}, }, }, }, Print{}, }, }, }, }
5;root{Module{FunctionDef{Expr{Call{}, }, Expr{Call{}, }, }, FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, }, }, }
4;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Compare{Mod{}, }, Print{Str{}, }, Print{}, }, }, }, }, }
4;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Compare{Mod{}, NotEq{}, }, Print{}, Print{Str{}, }, }, }, }, }, }
2;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{Str{}, }, Print{}, }, }, Print{}, For{Call{Call{}, }, If{Compare{Mod{}, }, Print{Str{}, }, }, }, }, }, }
2;root{Module{FunctionDef{For{Call{}, For{Call{Call{}, }, If{BoolOp{Or{}, BoolOp{And{}, Compare{Mod{}, }, }, BoolOp{And{}, Compare{Mod{}, }, }, }, Print{}, Print{Str{}, }, }, }, Print{}, }, }, }, }
2;root{Module{FunctionDef{For{Call{}, For{Call{Call{}, }, If{Compare{Mod{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, }, }, }, }, }
2;root{Module{FunctionDef{For{Call{}, For{Call{Call{}, }, If{If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Expr{}, }, }, }, }, }
2;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Mod{}, Print{}, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Subscript{Slice{}, }, Add{}, Subscript{Slice{}, }, }, Assign{Call{Attribute{Str{}, }, ListComp{Add{}, Str{}, comprehension{}, }, }, }, Print{Subscript{Slice{Call{}, Div{}, Sub{}, }, }, }, Print{Subscript{Slice{Call{}, Div{}, Call{}, Sub{}, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Subscript{Slice{}, }, Add{}, Subscript{Slice{}, }, }, Assign{Call{Attribute{Str{}, }, }, }, If{Compare{Call{}, Mod{}, }, AugAssign{Add{}, Str{}, }, }, Print{Call{Attribute{Str{}, }, Subscript{Slice{Call{}, Div{}, }, }, }, }, Print{Call{Attribute{Str{}, }, Subscript{Slice{Call{}, Div{}, }, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Subscript{Slice{}, }, Add{}, Subscript{Slice{}, }, }, Assign{Call{Attribute{Str{}, }, }, }, If{Compare{Call{}, Mod{}, }, Assign{Subscript{Slice{Call{}, Sub{}, Div{}, }, }, Add{}, Str{}, Add{}, Subscript{Slice{Call{}, Sub{}, Div{}, }, }, }, }, Print{Call{Attribute{Str{}, }, Subscript{Slice{Call{}, Div{}, }, }, }, }, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, For{Call{Call{}, }, If{Mod{}, Print{}, Print{Str{}, }, }, }, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Mod{}, Print{}, Print{Str{}, }, }, }, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, Print{IfExp{Compare{Mod{}, }, Str{}, }, }, }, Print{}, For{Call{Call{}, }, Print{IfExp{Compare{Mod{}, NotEq{}, }, Str{}, }, }, }, Print{}, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, Assign{Call{}, }, For{Call{}, If{Compare{Mod{}, }, Print{}, If{Compare{Lt{}, Call{}, Sub{}, }, Print{Str{}, }, }, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Subscript{Slice{}, }, }, Assign{Subscript{Slice{}, }, }, For{Call{Call{}, }, Print{Str{}, }, }, Print{}, For{Call{Call{}, }, Print{Str{}, }, }, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, Mult{}, }, If{Compare{Mod{}, }, If{Compare{Gt{}, Call{}, }, Print{Subscript{Index{Sub{}, Call{}, }, }, }, Print{}, }, Expr{}, }, }, }, }, }
1;root{Module{FunctionDef{Assign{List{}, }, For{If{UnaryOp{Not{}, Call{Attribute{}, }, Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{If{Call{Attribute{}, }, Mod{}, Print{}, Print{}, }, }, }, }, }
1;root{Module{FunctionDef{Assign{List{}, }, Assign{}, For{AugAssign{Add{}, }, If{UnaryOp{Not{}, Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, Assign{}, For{AugAssign{Add{}, }, If{Mod{}, Print{}, }, }, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Compare{Mod{}, NotEq{}, }, Print{Str{}, }, }, }, Print{Str{}, }, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, Print{Str{}, }, }, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, Assign{}, Assign{}, While{Compare{Lt{}, Call{}, }, Assign{}, Print{}, If{Compare{Lt{}, Call{}, Sub{}, }, Assign{Str{}, }, Print{}, }, AugAssign{Add{}, }, }, If{Compare{Str{}, }, Assign{}, }, Expr{}, }, }, }
1;root{Module{FunctionDef{Assign{Str{}, }, For{Call{Call{}, }, If{Print{Str{}, }, }, AugAssign{Add{}, Add{}, }, }, Print{}, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, Print{}, If{Compare{Add{}, Lt{}, Call{}, }, Print{Str{}, }, }, }, Print{}, Print{Str{}, }, For{Call{Call{}, }, Print{Str{}, }, }, Print{}, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, Print{Add{}, Str{}, }, }, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, If{Compare{Mod{}, }, Print{}, Print{Str{}, }, }, }, Print{}, }, }, }
1;root{Module{FunctionDef{Assign{}, For{Call{}, For{Call{Call{}, }, If{Print{}, Assign{}, Print{Str{}, }, }, }, }, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, Print{}, If{Compare{NotEq{}, Call{}, Sub{}, }, Print{Str{}, }, }, }, Print{}, For{Call{Call{}, }, Print{Str{}, }, Print{}, }, Print{Str{}, }, }, }, }
1;root{Module{FunctionDef{For{Call{}, For{Call{Call{}, }, If{If{Compare{Mod{}, NotEq{}, }, Print{}, Print{Str{}, }, }, }, }, }, }, }, }
1;root{Module{FunctionDef{For{Call{Call{}, }, If{BoolOp{And{}, Compare{Mod{}, }, Compare{Call{}, Mod{}, }, }, Print{Str{}, }, If{Compare{Mod{}, }, Print{}, If{Compare{NotEq{}, Call{}, Sub{}, }, Print{Str{}, }, }, }, }, }, }, }, }
