83;root{Module{FunctionDef{Assign{}, Assign{}, For{Call{}, Print{}, Assign{Add{}, }, Assign{}, Assign{}, }, }, }, }
32;root{Module{FunctionDef{Assign{}, Assign{}, Print{}, For{Call{Sub{}, }, Assign{Add{}, }, Print{}, Assign{}, Assign{}, }, }, }, }
30;root{Module{FunctionDef{Assign{Tuple{}, Tuple{}, }, For{Call{}, Print{}, Assign{Tuple{}, Tuple{Add{}, }, }, }, }, }, }
30;root{Module{FunctionDef{Assign{}, Assign{}, Print{}, For{Call{Sub{}, }, Assign{Add{}, }, Assign{}, Assign{}, Print{}, }, }, }, }
25;root{Module{FunctionDef{Assign{}, Assign{}, For{Call{}, Print{}, Assign{Tuple{}, Tuple{Add{}, }, }, }, }, }, }
13;root{Module{FunctionDef{Assign{Tuple{}, Tuple{}, }, Print{}, For{Call{Sub{}, }, Assign{Tuple{}, Tuple{Add{}, }, }, Print{}, }, }, }, }
11;root{Module{FunctionDef{Assign{}, Print{}, For{Call{}, Print{}, Assign{Add{}, }, Assign{Sub{}, }, }, }, }, }
11;root{Module{FunctionDef{Assign{}, Assign{}, For{Call{Add{}, }, Print{}, Assign{Add{}, }, Assign{}, Assign{}, }, }, }, }
10;root{Module{FunctionDef{Assign{}, Assign{}, Assign{}, For{Call{}, Print{}, Assign{Add{}, }, Assign{}, Assign{}, }, }, }, }
10;root{Module{FunctionDef{Assign{Tuple{}, Tuple{}, }, For{Call{}, Assign{Tuple{}, Tuple{Add{}, }, }, Print{}, }, }, }, }
10;root{Module{FunctionDef{Assign{}, Assign{}, For{Call{}, Assign{Add{}, }, Assign{}, Assign{}, Print{}, }, }, }, }
9;root{Module{FunctionDef{Assign{}, Assign{}, Print{}, Print{}, For{Call{Sub{}, }, Assign{Add{}, }, Assign{}, Assign{}, Print{}, }, }, }, }
9;root{Module{FunctionDef{Assign{}, Assign{}, Print{}, Print{}, For{Call{Sub{}, }, Assign{Add{}, }, Print{}, Assign{}, Assign{}, }, }, }, }
8;root{Module{FunctionDef{Assign{}, Assign{}, For{Call{}, Print{}, Assign{}, Assign{}, Assign{Add{}, }, }, }, }, }
7;root{Module{FunctionDef{Assign{}, Assign{}, For{Call{}, Assign{Tuple{}, Tuple{Add{}, }, }, Print{}, }, }, }, }
7;root{Module{FunctionDef{Assign{}, Assign{}, Assign{}, Print{}, For{Call{Sub{}, }, Assign{}, Assign{}, Assign{Add{}, }, Print{}, }, }, }, }
7;root{Module{FunctionDef{Assign{}, Assign{}, Assign{}, For{Call{}, Print{}, Assign{}, Assign{}, Assign{Add{}, }, }, }, }, }
7;root{Module{FunctionDef{Assign{}, Assign{}, Assign{}, Print{}, For{Call{Sub{}, }, Assign{Add{}, }, Assign{}, Assign{}, Print{}, }, }, }, }
7;root{Module{FunctionDef{Assign{}, Assign{}, Print{}, For{Call{}, Assign{Add{}, }, Print{}, Assign{}, Assign{}, }, }, }, }
